Date,Count,Hour,Seasons,FunctionDay,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Workingday,RushHour
2018-06-03,1248,0,Summer,Yes,1969,21.4,48,1.6,2000,0,0,0,0,0,0
2018-06-03,902,1,Summer,Yes,1490,20.6,52,0.5,2000,0,0,0,0,0,0
2018-06-03,673,2,Summer,Yes,1248,19.7,55,2,1986,0,0,0,0,0,0
2018-06-03,437,3,Summer,Yes,902,19.2,57,0.8,1985,0,0,0,0,0,0
2018-06-03,294,4,Summer,Yes,673,18.6,60,1.8,1841,0,0,0,0,0,0
2018-06-03,193,5,Summer,Yes,437,18,64,1.3,1560,0,0,0,0,0,0
2018-06-03,228,6,Summer,Yes,294,17.4,65,0.8,1093,0,0,0,0,0,0
2018-06-03,423,7,Summer,Yes,193,17.1,66,0.3,1370,0,0,0,0,0,0
2018-06-03,659,8,Summer,Yes,228,16.9,62,0.4,1768,0.06,0,0,0,0,0
2018-06-03,831,9,Summer,Yes,423,18,54,0.7,1997,0.51,0,0,0,0,0
2018-06-03,938,10,Summer,Yes,659,20.3,47,1.5,1785,1.05,0,0,0,0,0
2018-06-03,977,11,Summer,Yes,831,22.7,39,0.7,1880,1.91,0,0,1,0,0
2018-06-03,1134,12,Summer,Yes,938,24.8,34,1.3,1869,2.09,0,0,1,0,0
2018-06-03,1393,13,Summer,Yes,977,26.7,30,1.1,1782,2.83,0,0,1,0,0
2018-06-03,1399,14,Summer,Yes,1134,28.7,27,1.7,1843,3.29,0,0,1,0,0
2018-06-03,1556,15,Summer,Yes,1393,29.4,24,2.7,1905,3.18,0,0,1,0,0
2018-06-03,1834,16,Summer,Yes,1399,29.8,26,2.2,1818,3.2,0,0,1,0,0
2018-06-03,2131,17,Summer,Yes,1556,30.7,21,2.5,1876,2.95,0,0,1,0,0
2018-06-03,2349,18,Summer,Yes,1834,30.4,28,3.6,1790,2.48,0,0,1,0,0
2018-06-03,2514,19,Summer,Yes,2131,29.5,29,4.1,1944,1.84,0,0,1,0,0
2018-06-03,2460,20,Summer,Yes,2349,29.3,25,2.4,1973,1.23,0,0,1,0,0
2018-06-03,2173,21,Summer,Yes,2514,27.4,29,2.4,2000,0.5,0,0,1,0,0
2018-06-03,1741,22,Summer,Yes,2460,25.3,32,2.2,1997,0.06,0,0,1,0,0
2018-06-03,1274,23,Summer,Yes,2173,24.2,32,2.1,2000,0,0,0,1,0,0
2018-06-04,938,0,Summer,Yes,1741,23,38,1.2,1996,0,0,0,1,0,0
2018-06-04,596,1,Summer,Yes,1274,22,44,0.8,1978,0,0,0,0,0,0
2018-06-04,351,2,Summer,Yes,938,21.4,45,1.4,1964,0,0,0,0,1,0
2018-06-04,244,3,Summer,Yes,596,20.7,47,0.9,1987,0,0,0,0,1,0
2018-06-04,172,4,Summer,Yes,351,20.1,49,0.8,1978,0,0,0,0,1,0
2018-06-04,299,5,Summer,Yes,244,19.6,51,1,1923,0,0,0,0,1,0
2018-06-04,742,6,Summer,Yes,172,19.4,56,1.2,1752,0,0,0,0,1,0
2018-06-04,1505,7,Summer,Yes,299,19.2,56,0.9,1772,0,0,0,0,1,1
2018-06-04,2287,8,Summer,Yes,742,18.9,53,0.3,1871,0.04,0,0,0,1,1
2018-06-04,1243,9,Summer,Yes,1505,19.5,52,0.8,1818,0.46,0,0,0,1,0
2018-06-04,970,10,Summer,Yes,2287,22.1,44,1.4,1435,1.16,0,0,0,1,0
2018-06-04,1008,11,Summer,Yes,1243,23.3,37,0.4,1336,1.28,0,0,1,1,0
2018-06-04,1152,12,Summer,Yes,970,25.1,40,2.7,1076,2.37,0,0,1,1,0
2018-06-04,1085,13,Summer,Yes,1008,26.1,37,2.4,1079,2.79,0,0,1,1,0
2018-06-04,1148,14,Summer,Yes,1152,26.3,36,3.1,1377,2.61,0,0,1,1,0
2018-06-04,1249,15,Summer,Yes,1085,27.4,30,2,1768,3.03,0,0,1,1,0
2018-06-04,1671,16,Summer,Yes,1148,26.5,43,3.9,1671,2.36,0,0,0,1,0
2018-06-04,2190,17,Summer,Yes,1249,25.5,43,2.9,1996,1.71,0,0,0,1,1
2018-06-04,3380,18,Summer,Yes,1671,25.5,43,3.2,1892,1.72,0,0,0,1,1
2018-06-04,2788,19,Summer,Yes,2190,24.9,46,2,1855,0.91,0,0,0,1,1
2018-06-04,2508,20,Summer,Yes,3380,24.4,48,1.9,1998,0.56,0,0,0,1,0
2018-06-04,2377,21,Summer,Yes,2788,23.9,51,2.3,2000,0.12,0,0,0,1,0
2018-06-04,2000,22,Summer,Yes,2508,23.4,43,1.1,2000,0.01,0,0,0,1,0
2018-06-04,1354,23,Summer,Yes,2377,22.6,62,1.1,1363,0,0,0,0,1,0
2018-06-05,927,0,Summer,Yes,2000,22,64,1.8,1211,0,0,0,0,1,0
2018-06-05,742,1,Summer,Yes,1354,21.4,68,2.7,972,0,0,0,0,1,0
2018-06-05,448,2,Summer,Yes,927,20.5,71,2.8,1204,0,0,0,0,1,0
2018-06-05,314,3,Summer,Yes,742,20,67,0.7,1426,0,0,0,0,1,0
2018-06-05,214,4,Summer,Yes,448,19.7,66,0.5,1591,0,0,0,0,1,0
2018-06-05,282,5,Summer,Yes,314,19.1,72,0.6,1370,0,0,0,0,1,0
2018-06-05,733,6,Summer,Yes,214,18.5,72,0.6,1168,0,0,0,0,1,0
2018-06-05,1602,7,Summer,Yes,282,18.1,73,0.5,1182,0,0,0,0,1,1
2018-06-05,2322,8,Summer,Yes,733,17.8,73,0.4,1188,0.04,0,0,0,1,1
2018-06-05,1344,9,Summer,Yes,1602,18.8,64,0.7,1099,0.48,0,0,0,1,0
2018-06-05,959,10,Summer,Yes,2322,21.5,58,1.1,1021,1.21,0,0,0,1,0
2018-06-05,974,11,Summer,Yes,1344,23.5,51,1.4,1169,1.82,0,0,0,1,0
2018-06-05,1111,12,Summer,Yes,959,25.5,43,1,1568,2.49,0,0,0,1,0
2018-06-05,1058,13,Summer,Yes,974,26.8,37,1.6,1639,2.91,0,0,1,1,0
2018-06-05,1120,14,Summer,Yes,1111,28.2,35,1.2,1411,3.23,0,0,1,1,0
2018-06-05,1250,15,Summer,Yes,1058,28.6,34,2,1274,2.82,0,0,1,1,0
2018-06-05,1434,16,Summer,Yes,1120,28.9,34,2.7,1328,2.06,0,0,1,1,0
2018-06-05,2115,17,Summer,Yes,1250,29,38,3.4,749,2.12,0,0,1,1,1
2018-06-05,3227,18,Summer,Yes,1434,28.8,38,3.1,1027,2.14,0,0,1,1,1
2018-06-05,2615,19,Summer,Yes,2115,28.1,37,3.6,1346,1.56,0,0,1,1,1
2018-06-05,2346,20,Summer,Yes,3227,27.1,40,2.8,1811,1,0,0,1,1,0
2018-06-05,2404,21,Summer,Yes,2615,25.5,43,3.1,1760,0.41,0,0,0,1,0
2018-06-05,2237,22,Summer,Yes,2346,24,46,2.8,1896,0.06,0,0,0,1,0
2018-06-05,1646,23,Summer,Yes,2404,23.3,51,1.7,1654,0,0,0,0,1,0
2018-06-06,1268,0,Summer,Yes,2237,22.4,54,2.5,1778,0,0,0,0,0,0
2018-06-06,1031,1,Summer,Yes,1646,21.9,56,0.7,1898,0,0,0,0,0,0
2018-06-06,792,2,Summer,Yes,1268,21.2,60,0.9,1789,0,0,0,0,0,0
2018-06-06,562,3,Summer,Yes,1031,20.6,63,0.6,1670,0,0,0,0,0,0
2018-06-06,332,4,Summer,Yes,792,20.1,65,1,1435,0,0,0,0,0,0
2018-06-06,218,5,Summer,Yes,562,19.6,68,1.7,1260,0,0,0,0,0,0
2018-06-06,351,6,Summer,Yes,332,19.2,68,0.8,1181,0,0,0,0,0,0
2018-06-06,536,7,Summer,Yes,218,18.7,73,1.4,1065,0,0,0,0,0,0
2018-06-06,799,8,Summer,Yes,351,18.5,73,1.1,1028,0.06,0,0,0,0,0
2018-06-06,925,9,Summer,Yes,536,19.3,63,0.7,916,0.46,0,0,0,0,0
2018-06-06,1087,10,Summer,Yes,799,21.2,59,1.2,794,1.13,0,0,0,0,0
2018-06-06,1152,11,Summer,Yes,925,22.9,56,2.3,763,1.74,0,0,0,0,0
2018-06-06,1400,12,Summer,Yes,1087,24.3,53,2.9,949,2.37,0,0,0,0,0
2018-06-06,1444,13,Summer,Yes,1152,25.8,52,2.1,905,2.84,0,0,0,0,0
2018-06-06,1603,14,Summer,Yes,1400,27.3,51,2.8,703,3.16,0,0,0,0,0
2018-06-06,1674,15,Summer,Yes,1444,27.3,52,3.1,613,3.21,0,0,0,0,0
2018-06-06,1940,16,Summer,Yes,1603,27.4,50,3.5,615,3.01,0,0,0,0,0
2018-06-06,2104,17,Summer,Yes,1674,27.6,49,3.7,656,2.79,0,0,0,0,0
2018-06-06,2162,18,Summer,Yes,1940,27.9,47,2.8,824,2.36,0,0,0,0,0
2018-06-06,2163,19,Summer,Yes,2104,27.4,48,2.7,1084,1.8,0,0,0,0,0
2018-06-06,2145,20,Summer,Yes,2162,26.6,52,2.5,1368,1.09,0,0,0,0,0
2018-06-06,1935,21,Summer,Yes,2163,24.9,56,3.1,1469,0.51,0,0,0,0,0
2018-06-06,1624,22,Summer,Yes,2145,23.4,64,1.8,1144,0.07,0,0,0,0,0
2018-06-06,1251,23,Summer,Yes,1935,22.1,72,2.5,923,0,0,0,0,0,0
2018-06-07,978,0,Summer,Yes,1624,20.8,78,1.8,763,0,0,0,0,1,0
2018-06-07,606,1,Summer,Yes,1251,20.1,77,3.1,797,0,0,0,0,1,0
2018-06-07,418,2,Summer,Yes,978,19.6,82,1.7,628,0,0,0,0,1,0
2018-06-07,275,3,Summer,Yes,606,19.1,86,1.8,522,0,0,0,0,1,0
2018-06-07,191,4,Summer,Yes,418,18.8,88,0.3,500,0,0,0,0,1,0
2018-06-07,288,5,Summer,Yes,275,18.4,88,1.6,465,0,0,0,0,1,0
2018-06-07,716,6,Summer,Yes,191,18.1,88,1.8,458,0,0,0,0,1,0
2018-06-07,1551,7,Summer,Yes,288,17.8,91,2.2,393,0,0,0,0,1,1
2018-06-07,2317,8,Summer,Yes,716,18.1,88,1.1,272,0.03,0,0,0,1,1
2018-06-07,1342,9,Summer,Yes,1551,18.6,85,2,307,0.16,0,0,0,1,0
2018-06-07,914,10,Summer,Yes,2317,18.9,82,2.3,326,0.44,0,0,0,1,0
2018-06-07,967,11,Summer,Yes,1342,20.5,73,1.6,364,1.23,0,0,0,1,0
2018-06-07,1099,12,Summer,Yes,914,22,69,2,488,2.04,0,0,0,1,0
2018-06-07,1071,13,Summer,Yes,967,23.4,62,1.8,603,2.87,0,0,0,1,0
2018-06-07,1116,14,Summer,Yes,1099,25,56,3,715,3.19,0,0,0,1,0
2018-06-07,1171,15,Summer,Yes,1071,26.7,47,2.4,806,3.26,0,0,0,1,0
2018-06-07,1442,16,Summer,Yes,1116,28.2,44,1.7,644,3.11,0,0,0,1,0
2018-06-07,2002,17,Summer,Yes,1171,29.3,41,2,609,2.63,0,0,0,1,1
2018-06-07,3221,18,Summer,Yes,1442,29.3,41,2,905,1.95,0,0,0,1,1
2018-06-07,2649,19,Summer,Yes,2002,28.2,51,3.3,879,1.73,0,0,0,1,1
2018-06-07,2278,20,Summer,Yes,3221,25.6,57,2.7,1217,0.96,0,0,0,1,0
2018-06-07,2161,21,Summer,Yes,2649,24,60,2.8,1379,0.38,0,0,0,1,0
2018-06-07,1939,22,Summer,Yes,2278,22.8,67,1.6,1219,0.06,0,0,0,1,0
2018-06-07,1290,23,Summer,Yes,2161,21.5,69,2.6,942,0,0,0,0,1,0
2018-06-08,926,0,Summer,Yes,1939,20.9,71,1,763,0,0,0,0,1,0
2018-06-08,769,1,Summer,Yes,1290,20.3,77,1.3,770,0,0,0,0,1,0
2018-06-08,525,2,Summer,Yes,926,19.1,82,2.2,874,0,0,0,0,1,0
2018-06-08,365,3,Summer,Yes,769,18.8,84,1.7,658,0,0,0,0,1,0
2018-06-08,255,4,Summer,Yes,525,18.6,84,2.5,619,0,0,0,0,1,0
2018-06-08,299,5,Summer,Yes,365,18.6,83,2.9,889,0,0,0,0,1,0
2018-06-08,744,6,Summer,Yes,255,18.5,82,2,1072,0,0,0,0,1,0
2018-06-08,1544,7,Summer,Yes,299,18.6,81,0.8,1205,0,0,0,0,1,1
2018-06-08,2348,8,Summer,Yes,744,18.8,78,2,1259,0.01,0,0,0,1,1
2018-06-08,1283,9,Summer,Yes,1544,19.1,73,2,1300,0.3,0,0,0,1,0
2018-06-08,1002,10,Summer,Yes,2348,19.7,69,2,1448,0.54,0,0,0,1,0
2018-06-08,1095,11,Summer,Yes,1283,21.2,62,1.7,1384,1.45,0,0,0,1,0
2018-06-08,1256,12,Summer,Yes,1002,21.9,62,1.7,1664,1.36,0,0,0,1,0
2018-06-08,1314,13,Summer,Yes,1095,21.9,64,2.4,1359,1.03,0,0,0,1,0
2018-06-08,1249,14,Summer,Yes,1256,23.1,56,1.6,1222,1.71,0,0,0,1,0
2018-06-08,1416,15,Summer,Yes,1314,24.2,58,1.9,1015,1.87,0,0,0,1,0
2018-06-08,1668,16,Summer,Yes,1249,25,54,2.2,1146,1.86,0,0,0,1,0
2018-06-08,2314,17,Summer,Yes,1416,26.2,51,3.3,1104,2.87,0,0,0,1,1
2018-06-08,3309,18,Summer,Yes,1668,26.6,49,3.2,1200,2.35,0,0,0,1,1
2018-06-08,2797,19,Summer,Yes,2314,26.9,49,2.3,1210,1.72,0,0,0,1,1
2018-06-08,2476,20,Summer,Yes,3309,26.2,54,2.2,1183,0.88,0,0,0,1,0
2018-06-08,2337,21,Summer,Yes,2797,24.5,63,3.1,970,0.46,0,0,0,1,0
2018-06-08,2140,22,Summer,Yes,2476,22.6,71,1.8,856,0.11,0,0,0,1,0
2018-06-08,1672,23,Summer,Yes,2337,21.2,77,1.7,638,0,0,0,0,1,0
2018-06-09,1247,0,Summer,Yes,2140,20.5,78,0.9,550,0,0,0,0,1,0
2018-06-09,1029,1,Summer,Yes,1672,20,79,1.4,510,0,0,0,0,1,0
2018-06-09,732,2,Summer,Yes,1247,19.7,83,1.5,390,0,0,0,0,0,0
2018-06-09,535,3,Summer,Yes,1029,19.7,81,0.6,419,0,0,0,0,0,0
2018-06-09,352,4,Summer,Yes,732,19.4,84,0.7,382,0,0,0,0,0,0
2018-06-09,262,5,Summer,Yes,535,19.1,84,0.6,421,0,0,0,0,0,0
2018-06-09,381,6,Summer,Yes,352,19,83,0.4,473,0,0,0,0,0,0
2018-06-09,616,7,Summer,Yes,262,19,85,0.4,467,0,0,0,0,0,0
2018-06-09,963,8,Summer,Yes,381,19,84,0.5,440,0.05,0,0,0,0,0
2018-06-09,1102,9,Summer,Yes,616,20.2,73,1.1,708,0.41,0,0,0,0,0
2018-06-09,1156,10,Summer,Yes,963,21.9,62,0.9,1071,1.03,0,0,0,0,0
2018-06-09,1200,11,Summer,Yes,1102,24,55,1.8,1411,1.81,0,0,0,0,0
2018-06-09,1462,12,Summer,Yes,1156,25.8,49,1.3,1442,2.42,0,0,0,0,0
2018-06-09,1583,13,Summer,Yes,1200,27.2,46,1.7,1301,2.88,0,0,0,0,0
2018-06-09,1744,14,Summer,Yes,1462,28.2,42,1.4,1563,2.84,0,0,0,0,0
2018-06-09,1890,15,Summer,Yes,1583,28.8,42,2,1438,2.38,0,0,0,0,0
2018-06-09,2297,16,Summer,Yes,1744,30.1,35,1.4,1583,2.53,0,0,1,0,0
2018-06-09,2355,17,Summer,Yes,1890,29.6,40,2.5,1546,1.96,0,0,1,0,0
2018-06-09,1934,18,Summer,Yes,2297,28.7,40,2.5,1474,1,0,0,1,0,0
2018-06-09,1058,19,Summer,Yes,2355,28.2,39,2.9,1653,0.7,0,0,1,0,0
2018-06-09,246,20,Summer,Yes,1934,27.3,42,1.2,2000,0.19,0,0,0,0,0
2018-06-09,225,21,Summer,Yes,1058,25.7,47,1.8,2000,0.04,0,0,0,0,0
2018-06-09,776,22,Summer,Yes,246,23.7,62,1.6,1402,0,0.4,0,0,0,0
2018-06-09,766,23,Summer,Yes,225,22.4,72,1.5,1816,0,0.1,0,0,0,0
2018-06-10,483,0,Summer,Yes,776,21,75,1.3,2000,0,0,0,0,0,0
2018-06-10,375,1,Summer,Yes,766,20.7,66,1.6,2000,0,0,0,0,0,0
2018-06-10,162,2,Summer,Yes,483,20.2,66,1.5,2000,0,0,0,0,0,0
2018-06-10,150,3,Summer,Yes,375,19.7,71,1.2,1986,0,0.5,0,0,0,0
2018-06-10,174,4,Summer,Yes,162,19.2,69,1.3,2000,0,0,0,0,0,0
2018-06-10,138,5,Summer,Yes,150,18.6,78,0.8,1997,0,0,0,0,0,0
2018-06-10,216,6,Summer,Yes,174,18.3,72,1.7,2000,0,0,0,0,0,0
2018-06-10,313,7,Summer,Yes,138,18.4,70,1.4,2000,0,0,0,0,0,0
2018-06-10,619,8,Summer,Yes,216,18.3,71,0.9,2000,0,0,0,0,0,0
2018-06-10,786,9,Summer,Yes,313,18.4,68,0.6,2000,0.04,0,0,0,0,0
2018-06-10,942,10,Summer,Yes,619,19,65,2,2000,0.28,0,0,0,0,0
2018-06-10,1074,11,Summer,Yes,786,19.2,65,1.4,2000,0.34,0,0,0,0,0
2018-06-10,1442,12,Summer,Yes,942,20.2,62,1.8,2000,0.82,0,0,0,0,0
2018-06-10,1752,13,Summer,Yes,1074,21.3,56,1.5,1989,1.18,0,0,0,0,0
2018-06-10,1985,14,Summer,Yes,1442,23.2,50,2.2,1988,2.45,0,0,0,0,0
2018-06-10,2182,15,Summer,Yes,1752,24.2,48,1.2,1968,2.19,0,0,0,0,0
2018-06-10,2333,16,Summer,Yes,1985,24.1,51,1.1,2000,1.58,0,0,0,0,0
2018-06-10,2431,17,Summer,Yes,2182,24.8,49,1.2,2000,1.34,0,0,0,0,0
2018-06-10,2367,18,Summer,Yes,2333,24.8,51,1.6,2000,1.17,0,0,0,0,0
2018-06-10,2267,19,Summer,Yes,2431,24.6,52,1.3,2000,0.82,0,0,0,0,0
2018-06-10,2300,20,Summer,Yes,2367,24.1,53,1.3,2000,0.48,0,0,0,0,0
2018-06-10,2026,21,Summer,Yes,2267,23.4,55,1,2000,0.12,0,0,0,0,0
2018-06-10,1634,22,Summer,Yes,2300,22.8,55,1.3,2000,0.01,0,0,0,0,0
2018-06-10,1191,23,Summer,Yes,2026,22.1,55,1.5,2000,0,0,0,0,0,0
2018-06-11,918,0,Summer,Yes,1634,21.5,55,1.8,2000,0,0,0,0,0,0
2018-06-11,555,1,Summer,Yes,1191,20.9,56,1.5,2000,0,0,0,0,0,0
2018-06-11,353,2,Summer,Yes,918,20.3,58,1.4,2000,0,0,0,0,1,0
2018-06-11,232,3,Summer,Yes,555,19.8,59,1.3,2000,0,0,0,0,1,0
2018-06-11,194,4,Summer,Yes,353,19.2,60,1.5,2000,0,0,0,0,1,0
2018-06-11,324,5,Summer,Yes,232,18.8,61,1.3,2000,0,0,0,0,1,0
2018-06-11,807,6,Summer,Yes,194,18.8,60,1,2000,0,0,0,0,1,0
2018-06-11,1629,7,Summer,Yes,324,18.8,61,1.2,2000,0,0,0,0,1,1
2018-06-11,2375,8,Summer,Yes,807,18.6,61,0.8,2000,0.03,0,0,0,1,1
2018-06-11,1307,9,Summer,Yes,1629,19.1,59,1.1,2000,0.38,0,0,0,1,0
2018-06-11,992,10,Summer,Yes,2375,20.7,55,1.5,2000,1.23,0,0,0,1,0
2018-06-11,1107,11,Summer,Yes,1307,22.2,48,1.7,1889,1.77,0,0,0,1,0
2018-06-11,1204,12,Summer,Yes,992,23.7,47,1.3,2000,2.67,0,0,0,1,0
2018-06-11,1033,13,Summer,Yes,1107,23.2,52,1.4,2000,1.53,0,0,0,1,0
2018-06-11,1075,14,Summer,Yes,1204,23.2,52,1.2,2000,0.82,0,0,0,1,0
2018-06-11,1240,15,Summer,Yes,1033,23.7,49,1.2,2000,1.04,0,0,0,1,0
2018-06-11,1220,16,Summer,Yes,1075,23.9,47,1,2000,0.97,0,0,0,1,0
2018-06-11,1475,17,Summer,Yes,1240,22.2,60,1.3,1907,0.34,0,0,0,1,1
2018-06-11,1491,18,Summer,Yes,1220,22,60,1.8,2000,0.14,0,0,0,1,1
2018-06-11,873,19,Summer,Yes,1475,20.7,72,3.4,2000,0.11,0,0,0,1,1
2018-06-11,1280,20,Summer,Yes,1491,19.8,80,3.9,2000,0.12,0,0,0,1,0
2018-06-11,1647,21,Summer,Yes,873,19.4,85,1.2,1651,0.08,0.5,0,0,1,0
2018-06-11,1117,22,Summer,Yes,1280,19.1,84,1.7,2000,0.04,0,0,0,1,0
2018-06-11,384,23,Summer,Yes,1647,19,82,1,2000,0,0,0,0,1,0
2018-06-12,470,0,Summer,Yes,1117,19,76,0.1,2000,0,0,0,0,1,0
2018-06-12,454,1,Summer,Yes,384,18.2,93,0.8,460,0,3.5,0,0,1,0
2018-06-12,385,2,Summer,Yes,470,18,94,0.7,1906,0,1,0,0,1,0
2018-06-12,206,3,Summer,Yes,454,17.7,92,0.9,1958,0,0,0,0,1,0
2018-06-12,144,4,Summer,Yes,385,17.7,87,1.2,2000,0,0,0,0,1,0
2018-06-12,296,5,Summer,Yes,206,17.5,87,0.5,1995,0,0,0,0,1,0
2018-06-12,740,6,Summer,Yes,144,17.5,84,0.8,2000,0,0,0,0,1,0
2018-06-12,1573,7,Summer,Yes,296,17.2,87,0.6,2000,0,0,0,0,1,1
2018-06-12,2495,8,Summer,Yes,740,16.7,85,1,2000,0.03,0,0,0,1,1
2018-06-12,1317,9,Summer,Yes,1573,17.1,77,1.5,1748,0.49,0,0,0,1,0
2018-06-12,971,10,Summer,Yes,2495,19,67,1.1,1976,1.29,0,0,0,1,0
2018-06-12,1092,11,Summer,Yes,1317,21.1,60,0.9,1998,2.18,0,0,0,1,0
2018-06-12,1202,12,Summer,Yes,971,22.1,53,1.1,1999,2.28,0,0,0,1,0
2018-06-12,1215,13,Summer,Yes,1092,22.9,54,2.6,1959,2.56,0,0,0,1,0
2018-06-12,1246,14,Summer,Yes,1202,24,51,1.8,2000,2.29,0,0,0,1,0
2018-06-12,1427,15,Summer,Yes,1215,25.7,46,0.8,2000,3.18,0,0,0,1,0
2018-06-12,1714,16,Summer,Yes,1246,25.6,45,2.2,1961,1.39,0,0,0,1,0
2018-06-12,2270,17,Summer,Yes,1427,26.2,42,2.7,1977,1.59,0,0,0,1,1
2018-06-12,3404,18,Summer,Yes,1714,26.2,47,3.8,1996,2.45,0,0,0,1,1
2018-06-12,2873,19,Summer,Yes,2270,26.4,47,3,1976,1.76,0,0,0,1,1
2018-06-12,2579,20,Summer,Yes,3404,24.9,53,3.6,2000,1.28,0,0,0,1,0
2018-06-12,2505,21,Summer,Yes,2873,23.1,58,2.4,1997,0.59,0,0,0,1,0
2018-06-12,2309,22,Summer,Yes,2579,21.6,62,3.3,2000,0.09,0,0,0,1,0
2018-06-12,1657,23,Summer,Yes,2505,20.6,70,1.8,1986,0,0,0,0,1,0
2018-06-13,1274,0,Summer,Yes,2309,20,70,1,2000,0,0,0,0,1,0
2018-06-13,1088,1,Summer,Yes,1657,19.5,72,0.6,1989,0,0,0,0,1,0
2018-06-13,847,2,Summer,Yes,1274,19.3,76,1.2,1968,0,0,0,0,1,0
2018-06-13,591,3,Summer,Yes,1088,18.9,77,0.7,1987,0,0,0,0,1,0
2018-06-13,421,4,Summer,Yes,847,18.4,75,0.6,1986,0,0,0,0,1,0
2018-06-13,290,5,Summer,Yes,591,18.5,73,1,1951,0,0,0,0,1,0
2018-06-13,416,6,Summer,Yes,421,18.7,74,0.9,1933,0,0,0,0,1,0
2018-06-13,657,7,Summer,Yes,290,18.6,76,0.4,1957,0,0,0,0,1,1
2018-06-13,959,8,Summer,Yes,416,18.7,75,0.9,1923,0.06,0,0,0,1,1
2018-06-13,1111,9,Summer,Yes,657,19.4,69,0.3,1277,0.42,0,0,0,1,0
2018-06-13,1269,10,Summer,Yes,959,20.7,65,1.5,1004,0.97,0,0,0,1,0
2018-06-13,1478,11,Summer,Yes,1111,22.6,59,1.6,1030,1.8,0,0,0,1,0
2018-06-13,1747,12,Summer,Yes,1269,23,57,2.2,1145,1.1,0,0,0,1,0
2018-06-13,1834,13,Summer,Yes,1478,24.5,51,1.5,1333,1.97,0,0,0,1,0
2018-06-13,2088,14,Summer,Yes,1747,24.5,56,2.3,1094,1.74,0,0,0,1,0
2018-06-13,2288,15,Summer,Yes,1834,24.9,52,1.8,1554,1.7,0,0,0,1,0
2018-06-13,2474,16,Summer,Yes,2088,26.6,50,2.4,1119,2.95,0,0,0,1,0
2018-06-13,2664,17,Summer,Yes,2288,25.5,50,2.2,1025,0.47,0,0,0,1,1
2018-06-13,2479,18,Summer,Yes,2474,25.8,50,1.7,1152,0.66,0,0,0,1,1
2018-06-13,2404,19,Summer,Yes,2664,25.6,57,3.3,919,0.87,0,0,0,1,1
2018-06-13,2276,20,Summer,Yes,2479,23.4,63,3.6,1245,0.5,0,0,0,1,0
2018-06-13,2166,21,Summer,Yes,2404,22.8,64,2.3,1444,0.45,0,0,0,1,0
2018-06-13,1934,22,Summer,Yes,2276,22.1,65,1.3,1611,0.09,0,0,0,1,0
2018-06-13,1394,23,Summer,Yes,2166,21.8,67,0,1485,0,0,0,0,1,0
2018-06-14,1047,0,Summer,Yes,1934,21.6,66,1.2,1438,0,0,0,0,1,0
2018-06-14,715,1,Summer,Yes,1394,21.5,62,0.1,1827,0,0,0,0,1,0
2018-06-14,453,2,Summer,Yes,1047,21.1,69,0.5,1086,0,0,0,0,1,0
2018-06-14,289,3,Summer,Yes,715,20.8,72,1,912,0,0,0,0,1,0
2018-06-14,193,4,Summer,Yes,453,20.8,73,0.8,829,0,0,0,0,1,0
2018-06-14,154,5,Summer,Yes,289,20.8,73,0.7,756,0,0,0,0,1,0
2018-06-14,100,6,Summer,Yes,193,21,72,0.8,677,0,0,0,0,1,0
2018-06-14,94,7,Summer,Yes,154,20.3,84,3.2,518,0,0,0,0,1,1
2018-06-14,187,8,Summer,Yes,100,19.5,95,1.4,179,0,1.5,0,0,1,1
2018-06-14,175,9,Summer,Yes,94,19.4,97,0.9,272,0,13.5,0,0,1,0
2018-06-14,532,10,Summer,Yes,187,18.9,97,1.2,492,0.06,11.5,0,0,1,0
2018-06-14,735,11,Summer,Yes,175,19.1,96,0.6,273,0.17,1.5,0,0,1,0
2018-06-14,945,12,Summer,Yes,532,19.7,94,1.1,497,0.61,1,0,0,1,0
2018-06-14,1056,13,Summer,Yes,735,20.5,79,1.7,770,1.25,0,0,0,1,0
2018-06-14,1153,14,Summer,Yes,945,21.2,75,0.7,876,1.07,0,0,0,1,0
2018-06-14,1292,15,Summer,Yes,1056,22.8,67,1.2,930,1.55,0,0,0,1,0
2018-06-14,1550,16,Summer,Yes,1153,23.8,62,1.2,1282,1.91,0,0,0,1,0
2018-06-14,1934,17,Summer,Yes,1292,24.6,57,1.8,1664,1.54,0,0,0,1,1
2018-06-14,2962,18,Summer,Yes,1550,25,56,0.7,1723,1.27,0,0,0,1,1
2018-06-14,1856,19,Summer,Yes,1934,24.6,57,1,1866,0.45,0,0,0,1,1
2018-06-14,1557,20,Summer,Yes,2962,24,61,1.5,1935,0.26,0,0,0,1,0
2018-06-14,1807,21,Summer,Yes,1856,23.6,63,0.6,1956,0.19,0,0,0,1,0
2018-06-14,1737,22,Summer,Yes,1557,22.6,74,1.2,1594,0.01,0,0,0,1,0
2018-06-14,1295,23,Summer,Yes,1807,22.2,72,1,1786,0,0,0,0,1,0
2018-06-15,986,0,Summer,Yes,1737,21.8,72,1,1952,0,0,0,0,1,0
2018-06-15,717,1,Summer,Yes,1295,21.6,68,0.8,2000,0,0,0,0,1,0
