OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
127,2,2016-06-03,p1012881,1,1600,c345572
133,1,2016-06-03,p1234751,3,2727,c060045
133,2,2016-06-03,p1005771,1,1850,c060045
133,3,2016-06-03,p1231011,5,4545,c060045
133,4,2016-06-03,p1036481,1,1050,c060045
133,5,2016-06-03,p1246581,2,2272,c060045
135,2,2016-06-03,p1175481,2,2600,c220756
137,4,2016-06-03,p1001771,1,3600,c032944
139,6,2016-06-03,p1012951,1,1200,c149901
139,11,2016-06-03,p1175481,1,1300,c149901
141,6,2016-06-03,p1012881,1,1600,c141087
145,1,2016-06-03,p1149411,1,1000,c307070
153,3,2016-06-03,p1175481,1,1300,c319923
153,5,2016-06-03,p1005771,1,1850,c319923
153,7,2016-06-03,p1012751,1,1250,c319923
153,8,2016-06-03,p1012641,1,1250,c319923
157,3,2016-06-03,p1246581,3,3408,c123044
157,4,2016-06-03,p1127201,1,3727,c123044
157,5,2016-06-03,p1005771,1,1850,c123044
157,6,2016-06-03,p1012641,1,1250,c123044
157,8,2016-06-03,p1012581,1,1050,c123044
157,9,2016-06-03,p1097591,2,1200,c123044
161,1,2016-06-03,p1012641,1,1250,c111738
161,2,2016-06-03,p1233511,1,2700,c111738
165,2,2016-06-03,p1012751,1,1250,c143548
165,3,2016-06-03,p1207951,1,2800,c143548
165,4,2016-06-03,p1012881,1,1600,c143548
165,5,2016-06-03,p1207281,1,2500,c143548
165,6,2016-06-03,p1005891,1,1950,c143548
165,7,2016-06-03,p1144371,1,1250,c143548
165,9,2016-06-03,p1159481,1,1650,c143548
165,13,2016-06-03,p1036481,1,1050,c143548
165,15,2016-06-03,p1012581,1,1050,c143548
169,1,2016-06-03,p1054261,1,2091,c275248
173,1,2016-06-03,p1013161,1,2950,c352212
173,6,2016-06-03,p1012951,1,1200,c352212
173,7,2016-06-03,p1234751,1,909,c352212
175,2,2016-06-03,p1162631,1,4600,c336439
19,3,2016-06-03,p1233511,1,2700,c051627
27,1,2016-06-03,p1052661,1,1455,c146132
31,1,2016-06-03,p1144661,1,2050,c339083
31,2,2016-06-03,p1233511,1,2700,c339083
35,1,2016-06-03,p1012641,1,1250,c293483
43,1,2016-06-03,p1207951,1,2800,c171257
43,3,2016-06-03,p1012751,1,1250,c171257
43,4,2016-06-03,p1012951,1,1200,c171257
43,6,2016-06-03,p1097591,1,600,c171257
51,2,2016-06-03,p1237811,1,8000,c192673
55,5,2016-06-03,p1030071,1,2750,c175118
57,2,2016-06-03,p1200641,1,6500,c347836
57,3,2016-06-03,p1100371,1,400,c347836
63,1,2016-06-03,p1207281,1,2500,c054396
65,1,2016-06-03,p1152861,1,1091,c315780
65,2,2016-06-03,p1149381,1,1182,c315780
67,1,2016-06-03,p1012581,1,1050,c048340
67,2,2016-06-03,p1012761,1,1900,c048340
69,2,2016-06-03,p1072601,1,4600,c135606
69,3,2016-06-03,p1097821,1,1000,c135606
69,5,2016-06-03,p1200641,1,6500,c135606
71,7,2016-06-03,p1072601,2,9200,c280418
71,13,2016-06-03,p1012581,1,1050,c280418
77,1,2016-06-03,p1030071,1,2750,c211169
77,4,2016-06-03,p1144371,1,1250,c211169
81,2,2016-06-03,p1162631,2,9200,c118395
81,4,2016-06-03,p1012761,1,1900,c118395
85,4,2016-06-03,p1233511,2,5400,c155301
85,11,2016-06-03,p1012581,2,2100,c155301
85,12,2016-06-03,p1144661,1,2050,c155301
95,1,2016-06-03,p1149381,2,2364,c056249
95,2,2016-06-03,p1152861,3,3273,c056249
101,4,2016-06-03,p1127201,1,3727,c341307
101,5,2016-06-03,p1162631,1,4600,c341307
101,8,2016-06-03,p1005891,1,1950,c341307
103,2,2016-06-03,p1144371,1,1250,c208175
105,4,2016-06-03,p1235451,2,2454,c150417
105,5,2016-06-03,p1052661,2,2910,c150417
105,6,2016-06-03,p1097821,2,2000,c150417
105,7,2016-06-03,p1097831,1,1455,c150417
107,1,2016-06-03,p1149401,-23,-19849,c043687
109,1,2016-06-03,p1149401,3,2589,c043687
117,2,2016-06-03,p1012751,1,1250,c085186
119,1,2016-06-03,p1001771,1,3600,c267551
119,2,2016-06-03,p1013161,1,2950,c267551
121,1,2016-06-03,p1012751,1,1250,c037932
121,2,2016-06-03,p1207281,1,2500,c037932
123,4,2016-06-03,p1162631,1,4600,c327488
123,6,2016-06-03,p1001771,1,3600,c327488
123,8,2016-06-03,p1100371,1,400,c327488
137,3,2016-06-03,p1012641,1,1250,c317547
137,4,2016-06-03,p1097591,1,600,c317547
137,5,2016-06-03,p1119071,1,1091,c317547
139,1,2016-06-03,p1237811,1,8000,c366918
139,5,2016-06-03,p1256521,1,1850,c366918
139,6,2016-06-03,p1144371,1,1250,c366918
139,8,2016-06-03,p1001771,1,3600,c366918
145,1,2016-06-03,p1200641,1,6500,c276338
147,1,2016-06-03,p1175481,1,1300,c235016
147,4,2016-06-03,p1005891,1,1950,c235016
149,2,2016-06-03,p1234751,1,909,c302963
151,1,2016-06-03,p1237811,1,8000,c142902
155,5,2016-06-03,p1054261,1,2091,c118079
3,4,2016-06-04,p1175481,1,1300,c099310
11,1,2016-06-04,p1175481,1,1300,c349783
11,2,2016-06-04,p1005891,2,3900,c349783
13,2,2016-06-04,p1012881,1,1600,c369132
13,4,2016-06-04,p1097591,1,600,c369132
13,6,2016-06-04,p1233511,1,2700,c369132
15,2,2016-06-04,p1097821,1,1000,c065797
15,6,2016-06-04,p1235451,1,1227,c065797
15,7,2016-06-04,p1012881,1,1600,c065797
15,9,2016-06-04,p1005771,1,1850,c065797
17,6,2016-06-04,p1005621,1,2900,c218997
17,8,2016-06-04,p1200641,1,6500,c218997
19,1,2016-06-04,p1175481,1,1300,c318126
25,1,2016-06-04,p1013161,1,2950,c336644
27,3,2016-06-04,p1012881,1,1600,c085186
27,4,2016-06-04,p1207951,1,2800,c085186
27,6,2016-06-04,p1001771,1,3600,c085186
37,4,2016-06-04,p1005771,2,3700,c108176
37,7,2016-06-04,p1211951,1,1250,c108176
41,6,2016-06-04,p1144661,1,2050,c112428
41,8,2016-06-04,p1052661,1,1455,c112428
45,2,2016-06-04,p1005891,1,1950,c098233
45,3,2016-06-04,p1005771,1,1850,c098233
45,5,2016-06-04,p1144371,1,1250,c098233
45,6,2016-06-04,p1179241,1,1250,c098233
51,1,2016-06-04,p1001771,1,3600,c222461
57,2,2016-06-04,p1072601,1,4600,c038572
63,5,2016-06-04,p1191881,1,1750,c059914
63,10,2016-06-04,p1012881,2,3200,c059914
63,12,2016-06-04,p1001771,3,10800,c059914
67,1,2016-06-04,p1012751,1,1250,c238056
67,6,2016-06-04,p1001771,1,3600,c238056
69,4,2016-06-04,p1119071,1,1091,c111322
69,7,2016-06-04,p1231011,2,1818,c111322
69,8,2016-06-04,p1149401,1,909,c111322
79,1,2016-06-04,p1100371,1,400,c099519
79,2,2016-06-04,p1005891,1,1950,c099519
79,4,2016-06-04,p1127201,2,7454,c099519
81,2,2016-06-04,p1006411,6,6546,c217179
83,1,2016-06-04,p1012751,1,1250,c269764
89,3,2016-06-04,p1012951,1,1200,c084130
89,4,2016-06-04,p1139701,1,1045,c084130
89,6,2016-06-04,p1139681,1,909,c084130
89,8,2016-06-04,p1012641,1,1250,c084130
89,9,2016-06-04,p1144371,1,1250,c084130
89,10,2016-06-04,p1072601,1,4600,c084130
91,5,2016-06-04,p1054261,4,8364,c095789
97,1,2016-06-04,p1127201,2,7454,c356418
105,2,2016-06-04,p1237811,2,16000,c100599
105,4,2016-06-04,p1162631,1,4600,c100599
105,8,2016-06-04,p1005771,1,1850,c100599
107,1,2016-06-04,p1162631,1,4600,c306678
107,2,2016-06-04,p1127201,1,3727,c306678
111,3,2016-06-04,p1175481,1,1300,c115583
111,4,2016-06-04,p1005771,1,1850,c115583
111,5,2016-06-04,p1152861,3,3273,c115583
111,8,2016-06-04,p1234751,2,1818,c115583
111,9,2016-06-04,p1231011,1,909,c115583
117,1,2016-06-04,p1152861,1,1091,c291927
117,2,2016-06-04,p1149411,1,1000,c291927
123,2,2016-06-04,p1237811,1,8000,c305733
131,2,2016-06-04,p1012761,2,3800,c142902
131,5,2016-06-04,p1012751,1,1250,c142902
131,6,2016-06-04,p1233511,1,2700,c142902
131,8,2016-06-04,p1191881,1,1750,c142902
133,4,2016-06-04,p1162631,2,9200,c171257
133,5,2016-06-04,p1159481,1,1650,c171257
133,6,2016-06-04,p1036481,1,1050,c171257
133,7,2016-06-04,p1233511,2,5400,c171257
137,4,2016-06-04,p1012761,1,1900,c339526
9,1,2016-06-04,p1152861,1,1091,c343257
11,3,2016-06-04,p1233511,1,2700,c017552
11,4,2016-06-04,p1012751,1,1250,c017552
11,6,2016-06-04,p1175481,1,1300,c017552
11,7,2016-06-04,p1200641,1,6500,c017552
11,8,2016-06-04,p1072601,1,4600,c017552
11,9,2016-06-04,p1127201,2,7454,c017552
17,1,2016-06-04,p1030071,1,2750,c130228
19,5,2016-06-04,p1233511,1,2700,c084202
19,7,2016-06-04,p1012881,1,1600,c084202
25,2,2016-06-04,p1237811,1,8000,c121303
25,5,2016-06-04,p1072601,1,4600,c121303
25,6,2016-06-04,p1144371,2,2500,c121303
25,8,2016-06-04,p1012881,1,1600,c121303
25,20,2016-06-04,p1097821,1,1000,c121303
25,22,2016-06-04,p1149401,2,1818,c121303
25,23,2016-06-04,p1149411,2,2000,c121303
25,24,2016-06-04,p1149391,2,1818,c121303
27,1,2016-06-04,p1237811,1,8000,c091138
33,2,2016-06-04,p1012761,1,1900,c078522
35,1,2016-06-04,p1030071,1,2750,c279451
35,4,2016-06-04,p1133371,1,1000,c279451
35,5,2016-06-04,p1246581,1,1136,c279451
37,2,2016-06-04,p1006411,1,982,c304355
41,1,2016-06-04,p1133371,3,3000,c267551
45,1,2016-06-04,p1030071,1,2750,c025176
45,7,2016-06-04,p1246581,3,3408,c025176
51,1,2016-06-04,p1072601,1,4600,c275002
51,2,2016-06-04,p1012641,1,1250,c275002
51,6,2016-06-04,p1030071,1,2750,c275002
51,7,2016-06-04,p1211951,1,1250,c275002
59,2,2016-06-04,p1012881,1,1600,c266359
59,6,2016-06-04,p1012951,1,1200,c266359
61,1,2016-06-04,p1012951,1,1200,c134441
61,3,2016-06-04,p1207281,1,2500,c134441
61,5,2016-06-04,p1005891,2,3900,c134441
63,2,2016-06-04,p1030071,1,2750,c099519
65,3,2016-06-04,p1012761,1,1900,c296736
65,5,2016-06-04,p1012641,1,1250,c296736
65,8,2016-06-04,p1175481,1,1300,c296736
65,9,2016-06-04,p1005771,1,1850,c296736
65,10,2016-06-04,p1005891,1,1950,c296736
65,13,2016-06-04,p1207951,1,2800,c296736
69,1,2016-06-04,p1200641,1,6500,c353494
69,3,2016-06-04,p1030071,1,2750,c353494
69,9,2016-06-04,p1012761,1,1900,c353494
69,10,2016-06-04,p1012581,1,1050,c353494
75,1,2016-06-04,p1207281,1,2500,c098413
79,9,2016-06-04,p1012951,1,1200,c189316
79,11,2016-06-04,p1005771,1,1850,c189316
79,12,2016-06-04,p1012581,2,2100,c189316
83,2,2016-06-04,p1119071,1,1091,c063771
91,1,2016-06-04,p1152861,2,2182,c109363
95,1,2016-06-04,p1175481,2,2600,c146815
95,8,2016-06-04,p1139701,1,1045,c146815
95,9,2016-06-04,p1139681,1,909,c146815
95,10,2016-06-04,p1246581,1,1136,c146815
99,1,2016-06-04,p1072601,1,4600,c037915
103,4,2016-06-04,p1200641,1,6500,c082560
103,7,2016-06-04,p1175481,1,1300,c082560
107,1,2016-06-04,p1211951,1,1250,c039938
107,2,2016-06-04,p1175481,1,1300,c039938
107,4,2016-06-04,p1097821,1,1000,c039938
109,1,2016-06-04,p1072601,1,4600,c380501
113,4,2016-06-04,p1012751,1,1250,c317422
115,4,2016-06-04,p1012751,1,1250,c325237
115,5,2016-06-04,p1012761,1,1900,c325237
115,8,2016-06-04,p1012581,1,1050,c325237
115,12,2016-06-04,p1001771,1,3600,c325237
117,2,2016-06-04,p1237811,1,8000,c354713
117,4,2016-06-04,p1144371,1,1250,c354713
117,15,2016-06-04,p1097591,1,600,c354713
117,17,2016-06-04,p1211951,1,1250,c354713
117,18,2016-06-04,p1012881,1,1600,c354713
117,26,2016-06-04,p1233511,1,2700,c354713
117,27,2016-06-04,p1191881,1,1750,c354713
119,4,2016-06-04,p1237811,1,8000,c181747
119,6,2016-06-04,p1005891,3,5850,c181747
59,1,2016-06-05,p1133371,1,1000,c341597
65,6,2016-06-05,p1072601,1,4600,c121934
65,8,2016-06-05,p1012581,1,1050,c121934
67,3,2016-06-05,p1207951,1,2800,c093505
67,7,2016-06-05,p1237811,1,8000,c093505
67,10,2016-06-05,p1207281,1,2500,c093505
71,5,2016-06-05,p1231011,2,1818,c100792
73,3,2016-06-05,p1012881,3,4800,c211366
73,5,2016-06-05,p1001771,1,3600,c211366
85,1,2016-06-05,p1005771,1,1850,c266359
85,3,2016-06-05,p1012761,1,1900,c266359
87,9,2016-06-05,p1231011,1,909,c355876
87,10,2016-06-05,p1149411,1,1000,c355876
93,1,2016-06-05,p1200641,1,5700,c085328
93,6,2016-06-05,p1005891,1,1950,c085328
105,1,2016-06-05,p1005771,2,3700,c039211
107,1,2016-06-05,p1246581,2,2272,c056795
5,1,2016-06-05,p1149401,1,909,c109363
17,2,2016-06-05,p1072601,1,4600,c292114
23,2,2016-06-05,p1149401,1,909,c069347
23,3,2016-06-05,p1231011,1,909,c069347
23,4,2016-06-05,p1001771,2,7200,c069347
27,6,2016-06-05,p1175481,1,1300,c044804
27,8,2016-06-05,p1207951,1,2800,c044804
27,13,2016-06-05,p1097591,1,600,c044804
31,1,2016-06-05,p1231011,1,909,c343469
31,2,2016-06-05,p1149411,1,1000,c343469
33,6,2016-06-05,p1162631,1,4600,c161685
33,8,2016-06-05,p1211951,1,1250,c161685
33,9,2016-06-05,p1144661,1,2050,c161685
35,1,2016-06-05,p1233511,1,2700,c070249
37,2,2016-06-05,p1072601,2,9200,c110521
37,6,2016-06-05,p1175481,1,1300,c110521
37,8,2016-06-05,p1001771,1,3600,c110521
39,1,2016-06-05,p1231011,1,909,c217179
39,2,2016-06-05,p1149401,2,1818,c217179
41,1,2016-06-05,p1001771,1,3600,c095888
47,2,2016-06-05,p1005891,1,1950,c343446
49,3,2016-06-05,p1159481,1,1650,c227862
49,4,2016-06-05,p1005891,1,1950,c227862
49,5,2016-06-05,p1005771,1,1850,c227862
55,20,2016-06-05,p1179241,1,1250,c017624
55,21,2016-06-05,p1144371,1,1250,c017624
55,22,2016-06-05,p1012951,1,1200,c017624
55,23,2016-06-05,p1005771,1,1850,c017624
55,25,2016-06-05,p1175481,1,1300,c017624
41,13,2016-06-05,p1200641,1,6500,c017544
41,15,2016-06-05,p1100371,2,800,c017544
41,17,2016-06-05,p1144371,2,2500,c017544
43,3,2016-06-05,p1030071,1,2750,c057271
45,1,2016-06-05,p1200641,1,6500,c057271
49,1,2016-06-05,p1152861,1,1091,c187241
49,2,2016-06-05,p1231011,1,909,c187241
49,3,2016-06-05,p1149411,1,1000,c187241
51,1,2016-06-05,p1200641,1,5700,c107468
59,6,2016-06-05,p1149391,1,909,c365376
59,7,2016-06-05,p1012581,1,1050,c365376
59,8,2016-06-05,p1144371,1,1250,c365376
59,10,2016-06-05,p1052661,2,2910,c365376
59,14,2016-06-05,p1097821,1,1000,c365376
61,1,2016-06-05,p1012641,1,1250,c127482
61,2,2016-06-05,p1012881,1,1600,c127482
61,3,2016-06-05,p1233511,1,2700,c127482
61,4,2016-06-05,p1191881,1,1750,c127482
61,5,2016-06-05,p1149401,3,2727,c127482
61,6,2016-06-05,p1231011,2,1818,c127482
61,15,2016-06-05,p1097821,1,1000,c127482
61,16,2016-06-05,p1097831,1,1455,c127482
61,19,2016-06-05,p1207951,1,2800,c127482
61,20,2016-06-05,p1207951,1,2800,c127482
61,21,2016-06-05,p1005621,1,2900,c127482
67,6,2016-06-05,p1237811,1,8000,c228671
67,11,2016-06-05,p1012761,1,1900,c228671
67,12,2016-06-05,p1012641,1,1250,c228671
67,16,2016-06-05,p1191881,1,1750,c228671
113,2,2016-06-05,p1072601,1,4600,c283212
113,4,2016-06-05,p1127201,1,3727,c283212
113,5,2016-06-05,p1191881,1,1750,c283212
113,6,2016-06-05,p1175481,1,1300,c283212
113,7,2016-06-05,p1144371,1,1250,c283212
113,8,2016-06-05,p1211951,1,1250,c283212
113,10,2016-06-05,p1133371,1,900,c283212
117,6,2016-06-05,p1246581,2,2272,c082656
119,2,2016-06-05,p1207951,1,2800,c318126
123,7,2016-06-05,p1233511,1,2700,c337211
125,4,2016-06-05,p1127201,1,3727,c321689
129,3,2016-06-05,p1072601,-1,-4600,c165396
129,4,2016-06-05,p1005771,-1,-1850,c165396
131,1,2016-06-05,p1175481,3,3900,c207648
135,2,2016-06-05,p1030071,1,2750,c283663
135,7,2016-06-05,p1005771,1,1850,c283663
137,3,2016-06-05,p1054261,1,2091,c259395
137,5,2016-06-05,p1235451,1,1227,c259395
5,7,2016-06-05,p1211951,1,1250,c188938
17,1,2016-06-05,p1012761,1,1900,c111750
17,2,2016-06-05,p1012581,1,1050,c111750
21,1,2016-06-05,p1072601,1,4600,c136498
21,3,2016-06-05,p1012951,1,1200,c136498
23,9,2016-06-05,p1072601,1,4600,c343469
23,14,2016-06-05,p1159481,1,1650,c343469
23,15,2016-06-05,p1233511,1,2700,c343469
23,17,2016-06-05,p1237811,1,8000,c343469
23,18,2016-06-05,p1200641,1,6500,c343469
39,5,2016-06-05,p1237811,1,8000,c272292
39,6,2016-06-05,p1200641,1,6500,c272292
39,7,2016-06-05,p1133371,2,2000,c272292
41,2,2016-06-05,p1162631,1,4600,c017544
3,2,2016-06-06,p1012761,1,1900,c090821
3,4,2016-06-06,p1001771,1,3600,c090821
11,3,2016-06-06,p1072601,1,4600,c292114
15,9,2016-06-06,p1052661,1,1455,c066141
15,10,2016-06-06,p1175481,1,1300,c066141
15,14,2016-06-06,p1100371,2,800,c066141
15,15,2016-06-06,p1011291,1,273,c066141
21,4,2016-06-06,p1211951,1,1250,c368109
25,1,2016-06-06,p1231011,2,1818,c044598
25,2,2016-06-06,p1149391,1,909,c044598
25,3,2016-06-06,p1149411,1,1000,c044598
37,8,2016-06-06,p1175481,1,1300,c121452
41,1,2016-06-06,p1072601,1,4600,c352708
41,2,2016-06-06,p1237811,1,8000,c352708
41,4,2016-06-06,p1052661,1,1455,c352708
45,3,2016-06-06,p1152861,3,3273,c291927
45,4,2016-06-06,p1149411,3,3000,c291927
53,1,2016-06-06,p1133371,1,1000,c119748
63,2,2016-06-06,p1162631,1,4600,c084202
63,4,2016-06-06,p1097591,1,600,c084202
63,6,2016-06-06,p1012751,1,1250,c084202
65,1,2016-06-06,p1231011,2,1818,c260290
65,2,2016-06-06,p1152861,1,1091,c260290
75,2,2016-06-06,p1200641,1,5700,c199305
77,2,2016-06-06,p1072601,1,4600,c270755
79,1,2016-06-06,p1231011,1,909,c155920
79,2,2016-06-06,p1234751,1,909,c155920
85,2,2016-06-06,p1052661,1,1455,c099866
85,3,2016-06-06,p1097821,1,1000,c099866
85,9,2016-06-06,p1200641,1,5700,c099866
85,10,2016-06-06,p1191881,1,1750,c099866
85,13,2016-06-06,p1149401,4,3636,c099866
87,2,2016-06-06,p1005771,1,1850,c335797
91,10,2016-06-06,p1005771,1,1850,c312668
93,1,2016-06-06,p1200641,1,5700,c353494
93,2,2016-06-06,p1030071,2,5500,c353494
97,1,2016-06-06,p1175481,1,1300,c199973
99,4,2016-06-06,p1036481,1,1050,c314144
99,5,2016-06-06,p1005891,2,3900,c314144
103,1,2016-06-06,p1200641,1,5700,c057792
109,3,2016-06-06,p1211951,1,1250,c064075
109,4,2016-06-06,p1012751,1,1250,c064075
109,5,2016-06-06,p1013161,1,2950,c064075
109,6,2016-06-06,p1175481,1,1300,c064075
109,9,2016-06-06,p1013161,1,2950,c064075
109,15,2016-06-06,p1012951,1,1200,c064075
109,17,2016-06-06,p1012581,2,2100,c064075
9,4,2016-06-06,p1052661,3,4365,c135010
11,2,2016-06-06,p1030071,1,2750,c222232
11,6,2016-06-06,p1175481,1,1300,c222232
11,8,2016-06-06,p1012761,1,1900,c222232
11,9,2016-06-06,p1001771,1,3600,c222232
11,14,2016-06-06,p1191881,1,1750,c222232
11,15,2016-06-06,p1133371,1,1000,c222232
13,1,2016-06-06,p1149391,1,909,c274203
15,6,2016-06-06,p1246581,-1,-1136,c140627
125,1,2016-06-06,p1162631,1,4600,c095789
133,2,2016-06-06,p1207281,1,2500,c142612
133,4,2016-06-06,p1012751,1,1250,c142612
135,3,2016-06-06,p1144371,1,1250,c098233
137,1,2016-06-06,p1191881,1,1750,c263514
137,2,2016-06-06,p1175481,1,1300,c263514
139,1,2016-06-06,p1072601,1,4600,c204015
141,2,2016-06-06,p1030071,1,2750,c226725
141,5,2016-06-06,p1097821,1,1000,c226725
141,6,2016-06-06,p1237811,1,8000,c226725
143,6,2016-06-06,p1005771,1,1850,c255098
145,3,2016-06-06,p1026741,1,3227,c165359
147,2,2016-06-06,p1144371,1,1250,c039938
149,1,2016-06-06,p1237811,1,8000,c261935
149,5,2016-06-06,p1207951,1,2800,c261935
149,6,2016-06-06,p1200641,1,5700,c261935
149,9,2016-06-06,p1175481,1,1300,c261935
149,10,2016-06-06,p1097831,1,1455,c261935
151,1,2016-06-06,p1235451,1,1227,c078968
151,3,2016-06-06,p1097821,1,1000,c078968
151,5,2016-06-06,p1246581,1,1136,c078968
87,4,2016-06-06,p1200641,2,11400,c125354
87,9,2016-06-06,p1097591,1,600,c125354
87,10,2016-06-06,p1175481,1,1300,c125354
89,1,2016-06-06,p1237811,1,8000,c017567
89,3,2016-06-06,p1200641,1,5700,c017567
89,4,2016-06-06,p1005891,1,1950,c017567
89,5,2016-06-06,p1100371,3,1200,c017567
91,4,2016-06-06,p1175481,1,1300,c260686
91,9,2016-06-06,p1237811,1,8000,c260686
91,10,2016-06-06,p1005891,1,1950,c260686
93,6,2016-06-06,p1144371,1,1250,c086983
95,5,2016-06-06,p1072601,1,4600,c093176
95,7,2016-06-06,p1233511,1,2350,c093176
95,11,2016-06-06,p1144371,1,1250,c093176
99,4,2016-06-06,p1144371,1,1250,c217179
99,5,2016-06-06,p1012951,1,1200,c217179
99,6,2016-06-06,p1012751,1,1250,c217179
99,7,2016-06-06,p1211951,1,1250,c217179
101,1,2016-06-06,p1200641,1,5700,c084202
109,3,2016-06-06,p1237811,1,8000,c360455
109,5,2016-06-06,p1191881,1,1750,c360455
109,8,2016-06-06,p1097821,1,1000,c360455
111,1,2016-06-06,p1012761,1,1900,c082866
111,4,2016-06-06,p1072601,1,4600,c082866
111,5,2016-06-06,p1175481,1,1300,c082866
111,10,2016-06-06,p1237811,1,8000,c082866
111,12,2016-06-06,p1207951,1,2800,c082866
111,13,2016-06-06,p1231011,4,3636,c082866
111,17,2016-06-06,p1012881,1,1600,c082866
113,4,2016-06-06,p1097821,2,2000,c365956
115,2,2016-06-06,p1233511,1,2350,c269408
115,5,2016-06-06,p1005891,1,1950,c269408
115,7,2016-06-06,p1237811,1,8000,c269408
117,2,2016-06-06,p1005891,3,5850,c345371
117,3,2016-06-06,p1072601,1,4600,c345371
117,5,2016-06-06,p1175481,1,1300,c345371
117,8,2016-06-06,p1139701,1,1045,c345371
117,9,2016-06-06,p1139681,1,909,c345371
119,1,2016-06-06,p1012751,1,1250,c307527
119,3,2016-06-06,p1200641,1,5700,c307527
119,4,2016-06-06,p1012951,1,1200,c307527
119,5,2016-06-06,p1001771,1,3600,c307527
17,3,2016-06-06,p1005771,1,1850,c112156
23,1,2016-06-06,p1233511,1,2350,c056249
25,1,2016-06-06,p1012881,1,1600,c293483
29,1,2016-06-06,p1012881,1,1600,c293483
35,2,2016-06-06,p1012761,1,1900,c083132
39,1,2016-06-06,p1162631,1,4600,c105246
41,1,2016-06-06,p1237811,1,8000,c017503
43,1,2016-06-06,p1200641,1,5700,c293458
53,3,2016-06-06,p1175481,1,1300,c314144
53,4,2016-06-06,p1005771,2,3700,c314144
53,6,2016-06-06,p1001771,1,3600,c314144
53,8,2016-06-06,p1144371,1,1250,c314144
53,11,2016-06-06,p1013161,1,2950,c314144
53,14,2016-06-06,p1012881,3,4800,c314144
53,15,2016-06-06,p1211951,2,2500,c314144
53,16,2016-06-06,p1012751,1,1250,c314144
53,17,2016-06-06,p1237811,2,16000,c314144
53,18,2016-06-06,p1012761,2,3800,c314144
53,24,2016-06-06,p1012951,1,1200,c314144
53,25,2016-06-06,p1233511,1,2350,c314144
57,1,2016-06-06,p1233511,1,2350,c083132
59,1,2016-06-06,p1200641,1,5700,c043717
65,2,2016-06-06,p1005891,2,3900,c143041
65,5,2016-06-06,p1207951,1,2800,c143041
71,3,2016-06-06,p1255281,2,2364,c296998
71,4,2016-06-06,p1072601,1,4600,c296998
73,2,2016-06-06,p1233511,1,2350,c317750
75,3,2016-06-06,p1072601,1,4600,c317858
75,4,2016-06-06,p1207281,1,2500,c317858
77,2,2016-06-06,p1012881,1,1600,c118110
77,5,2016-06-06,p1052661,1,1455,c118110
77,9,2016-06-06,p1005771,2,3700,c118110
77,13,2016-06-06,p1237811,1,8000,c118110
77,14,2016-06-06,p1233511,1,2350,c118110
77,15,2016-06-06,p1191881,1,1750,c118110
77,16,2016-06-06,p1012751,1,1250,c118110
79,1,2016-06-06,p1207951,3,8400,c017487
79,2,2016-06-06,p1012881,1,1600,c017487
87,2,2016-06-06,p1072601,1,4600,c125354
87,3,2016-06-06,p1144371,1,1250,c125354
41,1,2016-06-07,p1127201,1,3727,c112428
41,4,2016-06-07,p1100371,2,800,c112428
41,5,2016-06-07,p1013161,1,2950,c112428
49,3,2016-06-07,p1237811,1,8000,c305120
49,6,2016-06-07,p1097821,1,1000,c305120
55,5,2016-06-07,p1012951,1,1200,c084202
55,6,2016-06-07,p1030071,1,2750,c084202
55,7,2016-06-07,p1233511,1,2350,c084202
69,1,2016-06-07,p1207281,1,2500,c335380
69,4,2016-06-07,p1159481,1,1650,c335380
69,7,2016-06-07,p1100371,2,800,c335380
79,1,2016-06-07,p1175481,1,1300,c071054
91,2,2016-06-07,p1246581,2,2272,c076781
97,3,2016-06-07,p1001771,2,7200,c300788
97,6,2016-06-07,p1072601,1,4600,c300788
99,1,2016-06-07,p1237811,1,8000,c300788
101,2,2016-06-07,p1005891,1,1950,c304031
101,6,2016-06-07,p1012761,1,1900,c304031
101,7,2016-06-07,p1144371,1,1250,c304031
101,11,2016-06-07,p1052661,1,1455,c304031
105,1,2016-06-07,p1127201,1,3727,c064759
105,2,2016-06-07,p1097831,1,1455,c064759
105,5,2016-06-07,p1097821,1,1000,c064759
111,2,2016-06-07,p1149401,1,909,c017672
111,3,2016-06-07,p1237811,1,8000,c017672
111,4,2016-06-07,p1200641,1,5700,c017672
111,6,2016-06-07,p1149411,2,2000,c017672
111,8,2016-06-07,p1246581,1,1136,c017672
113,1,2016-06-07,p1211951,1,1250,c170207
117,3,2016-06-07,p1237811,1,8000,c190115
119,2,2016-06-07,p1234751,1,909,c105246
121,3,2016-06-07,p1072601,1,4600,c283989
121,4,2016-06-07,p1005771,1,1850,c283989
121,5,2016-06-07,p1200641,1,5700,c283989
121,9,2016-06-07,p1012751,1,1250,c283989
123,3,2016-06-07,p1233511,1,2350,c056249
123,4,2016-06-07,p1012751,1,1250,c056249
127,1,2016-06-07,p1231011,1,909,c271006
129,3,2016-06-07,p1237811,1,8000,c376722
129,4,2016-06-07,p1100371,2,800,c376722
141,2,2016-06-07,p1175481,1,1300,c132464
149,2,2016-06-07,p1246581,4,4544,c275248
149,3,2016-06-07,p1012951,1,1200,c275248
149,5,2016-06-07,p1097591,1,600,c275248
