DateTime,Count,Temperature,Humidity,WindSpeed,Visibility,Solar,Rainfall,Snowfall,Seasons,Holiday,FuncDay
2018-06-07 04:00:00,191,18.1,88,1.8,458,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 05:00:00,288,17.8,91,2.2,393,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 06:00:00,716,18.1,88,1.1,272,0.03,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 07:00:00,1551,18.6,85,2.0,307,0.16,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 08:00:00,2317,18.9,82,2.3,326,0.44,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 09:00:00,1342,20.5,73,1.6,364,1.23,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 10:00:00,914,22.0,69,2.0,488,2.04,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 11:00:00,967,23.4,62,1.8,603,2.87,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 12:00:00,1099,25.0,56,3.0,715,3.19,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 13:00:00,1071,26.7,47,2.4,806,3.26,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 14:00:00,1116,28.2,44,1.7,644,3.11,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 15:00:00,1171,29.3,41,2.0,609,2.63,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 16:00:00,1442,29.3,41,2.0,905,1.95,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 17:00:00,2002,28.2,51,3.3,879,1.73,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 18:00:00,3221,25.6,57,2.7,1217,0.96,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 19:00:00,2649,24.0,60,2.8,1379,0.38,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 20:00:00,2278,22.8,67,1.6,1219,0.06,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 21:00:00,2161,21.5,69,2.6,942,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 22:00:00,1939,20.9,71,1.0,763,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-07 23:00:00,1290,20.3,77,1.3,770,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 00:00:00,926,19.1,82,2.2,874,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 01:00:00,769,18.8,84,1.7,658,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 02:00:00,525,18.6,84,2.5,619,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 03:00:00,365,18.6,83,2.9,889,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 04:00:00,255,18.5,82,2.0,1072,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 05:00:00,299,18.6,81,0.8,1205,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 06:00:00,744,18.8,78,2.0,1259,0.01,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 07:00:00,1544,19.1,73,2.0,1300,0.3,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 08:00:00,2348,19.7,69,2.0,1448,0.54,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 09:00:00,1283,21.2,62,1.7,1384,1.45,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 10:00:00,1002,21.9,62,1.7,1664,1.36,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 11:00:00,1095,21.9,64,2.4,1359,1.03,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 12:00:00,1256,23.1,56,1.6,1222,1.71,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 13:00:00,1314,24.2,58,1.9,1015,1.87,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 14:00:00,1249,25.0,54,2.2,1146,1.86,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 15:00:00,1416,26.2,51,3.3,1104,2.87,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 16:00:00,1668,26.6,49,3.2,1200,2.35,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 17:00:00,2314,26.9,49,2.3,1210,1.72,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 18:00:00,3309,26.2,54,2.2,1183,0.88,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 19:00:00,2797,24.5,63,3.1,970,0.46,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 20:00:00,2476,22.6,71,1.8,856,0.11,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 21:00:00,2337,21.2,77,1.7,638,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 22:00:00,2140,20.5,78,0.9,550,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-08 23:00:00,1672,20.0,79,1.4,510,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 00:00:00,1247,19.7,83,1.5,390,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 01:00:00,1029,19.7,81,0.6,419,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 02:00:00,732,19.4,84,0.7,382,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 03:00:00,535,19.1,84,0.6,421,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 04:00:00,352,19.0,83,0.4,473,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 05:00:00,262,19.0,85,0.4,467,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 06:00:00,381,19.0,84,0.5,440,0.05,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 07:00:00,616,20.2,73,1.1,708,0.41,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 08:00:00,963,21.9,62,0.9,1071,1.03,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 09:00:00,1102,24.0,55,1.8,1411,1.81,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 10:00:00,1156,25.8,49,1.3,1442,2.42,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 11:00:00,1200,27.2,46,1.7,1301,2.88,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 12:00:00,1462,28.2,42,1.4,1563,2.84,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 13:00:00,1583,28.8,42,2.0,1438,2.38,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 14:00:00,1744,30.1,35,1.4,1583,2.53,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 15:00:00,1890,29.6,40,2.5,1546,1.96,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 16:00:00,2297,28.7,40,2.5,1474,1.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 17:00:00,2355,28.2,39,2.9,1653,0.7,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 18:00:00,1934,27.3,42,1.2,2000,0.19,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 19:00:00,1058,25.7,47,1.8,2000,0.04,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 20:00:00,246,23.7,62,1.6,1402,0.0,0.4,0.0,Summer,No Holiday,Yes
2018-06-09 21:00:00,225,22.4,72,1.5,1816,0.0,0.1,0.0,Summer,No Holiday,Yes
2018-06-09 22:00:00,776,21.0,75,1.3,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-09 23:00:00,766,20.7,66,1.6,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 00:00:00,483,20.2,66,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 01:00:00,375,19.7,71,1.2,1986,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-06-10 02:00:00,162,19.2,69,1.3,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 03:00:00,150,18.6,78,0.8,1997,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 04:00:00,174,18.3,72,1.7,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 05:00:00,138,18.4,70,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 06:00:00,216,18.3,71,0.9,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 07:00:00,313,18.4,68,0.6,2000,0.04,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 08:00:00,619,19.0,65,2.0,2000,0.28,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 09:00:00,786,19.2,65,1.4,2000,0.34,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 10:00:00,942,20.2,62,1.8,2000,0.82,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 11:00:00,1074,21.3,56,1.5,1989,1.18,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 12:00:00,1442,23.2,50,2.2,1988,2.45,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 13:00:00,1752,24.2,48,1.2,1968,2.19,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 14:00:00,1985,24.1,51,1.1,2000,1.58,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 15:00:00,2182,24.8,49,1.2,2000,1.34,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 16:00:00,2333,24.8,51,1.6,2000,1.17,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 17:00:00,2431,24.6,52,1.3,2000,0.82,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 18:00:00,2367,24.1,53,1.3,2000,0.48,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 19:00:00,2267,23.4,55,1.0,2000,0.12,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 20:00:00,2300,22.8,55,1.3,2000,0.01,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 21:00:00,2026,22.1,55,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 22:00:00,1634,21.5,55,1.8,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-10 23:00:00,1191,20.9,56,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 00:00:00,918,20.3,58,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 01:00:00,555,19.8,59,1.3,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 02:00:00,353,19.2,60,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 03:00:00,232,18.8,61,1.3,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 04:00:00,194,18.8,60,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 05:00:00,324,18.8,61,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 06:00:00,807,18.6,61,0.8,2000,0.03,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 07:00:00,1629,19.1,59,1.1,2000,0.38,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 08:00:00,2375,20.7,55,1.5,2000,1.23,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 09:00:00,1307,22.2,48,1.7,1889,1.77,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 10:00:00,992,23.7,47,1.3,2000,2.67,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 11:00:00,1107,23.2,52,1.4,2000,1.53,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 12:00:00,1204,23.2,52,1.2,2000,0.82,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 13:00:00,1033,23.7,49,1.2,2000,1.04,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 14:00:00,1075,23.9,47,1.0,2000,0.97,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 15:00:00,1240,22.2,60,1.3,1907,0.34,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 16:00:00,1220,22.0,60,1.8,2000,0.14,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 17:00:00,1475,20.7,72,3.4,2000,0.11,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 18:00:00,1491,19.8,80,3.9,2000,0.12,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 19:00:00,873,19.4,85,1.2,1651,0.08,0.5,0.0,Summer,No Holiday,Yes
2018-06-11 20:00:00,1280,19.1,84,1.7,2000,0.04,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 21:00:00,1647,19.0,82,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 22:00:00,1117,19.0,76,0.1,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-11 23:00:00,384,18.2,93,0.8,460,0.0,3.5,0.0,Summer,No Holiday,Yes
2018-06-12 00:00:00,470,18.0,94,0.7,1906,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-06-12 01:00:00,454,17.7,92,0.9,1958,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 02:00:00,385,17.7,87,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 03:00:00,206,17.5,87,0.5,1995,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 04:00:00,144,17.5,84,0.8,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 05:00:00,296,17.2,87,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 06:00:00,740,16.7,85,1.0,2000,0.03,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 07:00:00,1573,17.1,77,1.5,1748,0.49,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 08:00:00,2495,19.0,67,1.1,1976,1.29,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 09:00:00,1317,21.1,60,0.9,1998,2.18,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 10:00:00,971,22.1,53,1.1,1999,2.28,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 11:00:00,1092,22.9,54,2.6,1959,2.56,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 12:00:00,1202,24.0,51,1.8,2000,2.29,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 13:00:00,1215,25.7,46,0.8,2000,3.18,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 14:00:00,1246,25.6,45,2.2,1961,1.39,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 15:00:00,1427,26.2,42,2.7,1977,1.59,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 16:00:00,1714,26.2,47,3.8,1996,2.45,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 17:00:00,2270,26.4,47,3.0,1976,1.76,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 18:00:00,3404,24.9,53,3.6,2000,1.28,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 19:00:00,2873,23.1,58,2.4,1997,0.59,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 20:00:00,2579,21.6,62,3.3,2000,0.09,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 21:00:00,2505,20.6,70,1.8,1986,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 22:00:00,2309,20.0,70,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-12 23:00:00,1657,19.5,72,0.6,1989,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 00:00:00,1274,19.3,76,1.2,1968,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 01:00:00,1088,18.9,77,0.7,1987,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 02:00:00,847,18.4,75,0.6,1986,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 03:00:00,591,18.5,73,1.0,1951,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 04:00:00,421,18.7,74,0.9,1933,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 05:00:00,290,18.6,76,0.4,1957,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 06:00:00,416,18.7,75,0.9,1923,0.06,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 07:00:00,657,19.4,69,0.3,1277,0.42,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 08:00:00,959,20.7,65,1.5,1004,0.97,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 09:00:00,1111,22.6,59,1.6,1030,1.8,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 10:00:00,1269,23.0,57,2.2,1145,1.1,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 11:00:00,1478,24.5,51,1.5,1333,1.97,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 12:00:00,1747,24.5,56,2.3,1094,1.74,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 13:00:00,1834,24.9,52,1.8,1554,1.7,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 14:00:00,2088,26.6,50,2.4,1119,2.95,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 15:00:00,2288,25.5,50,2.2,1025,0.47,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 16:00:00,2474,25.8,50,1.7,1152,0.66,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 17:00:00,2664,25.6,57,3.3,919,0.87,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 18:00:00,2479,23.4,63,3.6,1245,0.5,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 19:00:00,2404,22.8,64,2.3,1444,0.45,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 20:00:00,2276,22.1,65,1.3,1611,0.09,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 21:00:00,2166,21.8,67,0.0,1485,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 22:00:00,1934,21.6,66,1.2,1438,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-13 23:00:00,1394,21.5,62,0.1,1827,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 00:00:00,1047,21.1,69,0.5,1086,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 01:00:00,715,20.8,72,1.0,912,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 02:00:00,453,20.8,73,0.8,829,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 03:00:00,289,20.8,73,0.7,756,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 04:00:00,193,21.0,72,0.8,677,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 05:00:00,154,20.3,84,3.2,518,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 06:00:00,100,19.5,95,1.4,179,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-06-14 07:00:00,94,19.4,97,0.9,272,0.0,13.5,0.0,Summer,No Holiday,Yes
2018-06-14 08:00:00,187,18.9,97,1.2,492,0.06,11.5,0.0,Summer,No Holiday,Yes
2018-06-14 09:00:00,175,19.1,96,0.6,273,0.17,1.5,0.0,Summer,No Holiday,Yes
2018-06-14 10:00:00,532,19.7,94,1.1,497,0.61,1.0,0.0,Summer,No Holiday,Yes
2018-06-14 11:00:00,735,20.5,79,1.7,770,1.25,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 12:00:00,945,21.2,75,0.7,876,1.07,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 13:00:00,1056,22.8,67,1.2,930,1.55,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 14:00:00,1153,23.8,62,1.2,1282,1.91,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 15:00:00,1292,24.6,57,1.8,1664,1.54,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 16:00:00,1550,25.0,56,0.7,1723,1.27,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 17:00:00,1934,24.6,57,1.0,1866,0.45,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 18:00:00,2962,24.0,61,1.5,1935,0.26,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 19:00:00,1856,23.6,63,0.6,1956,0.19,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 20:00:00,1557,22.6,74,1.2,1594,0.01,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 21:00:00,1807,22.2,72,1.0,1786,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 22:00:00,1737,21.8,72,1.0,1952,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-14 23:00:00,1295,21.6,68,0.8,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 00:00:00,986,21.0,70,0.9,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 01:00:00,717,20.6,65,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 02:00:00,403,20.1,67,1.1,2000,0.0,0.1,0.0,Summer,No Holiday,Yes
2018-06-15 03:00:00,154,18.8,93,1.0,419,0.0,5.4,0.0,Summer,No Holiday,Yes
2018-06-15 04:00:00,72,18.0,93,1.6,627,0.0,10.5,0.0,Summer,No Holiday,Yes
2018-06-15 05:00:00,161,17.4,86,1.1,1820,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-06-15 06:00:00,609,17.2,83,1.3,2000,0.07,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 07:00:00,1467,18.2,75,1.4,2000,0.56,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 08:00:00,2328,18.7,71,1.1,1992,0.61,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 09:00:00,1170,20.1,65,1.4,2000,0.93,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 10:00:00,1004,22.0,56,1.5,1989,1.91,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 11:00:00,1118,22.9,57,1.4,1918,2.24,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 12:00:00,1193,24.4,50,1.6,2000,3.07,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 13:00:00,1035,25.3,48,1.8,1935,3.42,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 14:00:00,1027,26.4,43,2.1,1944,3.23,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 15:00:00,1461,26.7,40,1.6,1995,2.42,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 16:00:00,1726,26.5,45,1.6,2000,1.91,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 17:00:00,2460,26.1,45,1.4,2000,1.26,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 18:00:00,2891,25.9,44,1.5,2000,1.36,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 19:00:00,2984,24.3,48,1.5,2000,0.59,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 20:00:00,2441,22.6,51,1.3,2000,0.06,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 21:00:00,2337,21.4,54,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 22:00:00,2155,20.4,54,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-15 23:00:00,1593,19.6,55,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 00:00:00,1217,19.0,57,1.6,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 01:00:00,1056,18.4,59,1.3,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 02:00:00,764,17.9,60,0.8,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 03:00:00,518,17.4,61,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 04:00:00,317,16.9,63,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 05:00:00,277,16.6,65,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 06:00:00,381,16.3,66,0.7,2000,0.05,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 07:00:00,583,17.0,60,1.1,1993,0.47,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 08:00:00,892,18.7,57,1.0,1956,1.05,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 09:00:00,1144,20.4,54,1.5,2000,1.88,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 10:00:00,1166,21.8,46,0.9,1927,2.46,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 11:00:00,1330,23.4,46,1.6,1954,2.96,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 12:00:00,1525,24.8,43,1.2,1943,3.27,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 13:00:00,1704,26.2,37,1.2,1936,3.36,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 14:00:00,1783,27.1,40,1.8,1779,3.26,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 15:00:00,1861,27.8,41,1.6,1851,2.89,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 16:00:00,1991,28.3,41,2.6,1852,2.58,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 17:00:00,2383,28.4,43,2.0,1806,1.93,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 18:00:00,2451,28.0,46,2.3,1833,1.23,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 19:00:00,2475,27.2,48,1.4,1994,0.57,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 20:00:00,2497,25.0,60,2.4,1773,0.1,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 21:00:00,2435,23.7,64,1.7,1707,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 22:00:00,1995,22.8,69,1.7,1656,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-16 23:00:00,1615,22.1,73,1.6,1180,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 00:00:00,1394,21.5,76,1.4,1015,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 01:00:00,929,20.9,79,2.0,932,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 02:00:00,755,20.5,76,1.1,994,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 03:00:00,491,19.9,80,1.6,741,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 04:00:00,304,19.4,82,0.9,531,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 05:00:00,238,19.0,85,0.8,567,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 06:00:00,324,18.9,83,0.3,576,0.05,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 07:00:00,475,19.6,75,0.9,884,0.42,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 08:00:00,715,21.1,70,0.3,766,0.9,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 09:00:00,944,22.5,66,1.2,605,0.97,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 10:00:00,953,23.0,66,1.1,516,0.83,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 11:00:00,1146,23.6,63,0.7,523,0.93,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 12:00:00,1422,24.8,56,0.9,530,1.57,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 13:00:00,1563,25.7,52,1.1,639,1.81,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 14:00:00,1709,26.8,44,1.6,760,2.01,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 15:00:00,1979,27.3,51,2.6,598,2.4,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 16:00:00,2235,26.6,51,2.2,809,1.27,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 17:00:00,2330,25.6,58,3.3,865,0.66,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 18:00:00,2474,25.0,59,3.4,1324,0.54,0.0,0.0,Summer,No Holiday,Yes
2018-06-17 19:00:00,2481,24.2,62,1.9,1225,0.39,0.0,0.0,Summer,No Holiday,Yes
